"Year"	"Month"	"State"	"Location"	"Food"	"Ingredient"	"Species"	"Serotype"	"Status"	"Illnesses"	"Hospitalizations"	"Fatalities"
2013	"December"	"South Dakota"	"Banquet Facility"	"Mashed Potato/Gravy"	"Potatoes"	"Clostridium perfringens"	"Unkown"	"Confirmed"	57	0	0
2013	"December"	"Tennessee"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_7"	"Suspected"	7	0	0
2013	"December"	"Tennessee"	"Unkown"	"Chicken, Fried; Broccoli, Unspecified"	"Rice"	"Unkown"	"Unkown"	"Pending"	6	0	0
2013	"December"	"Texas"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2013	"December"	"Utah"	"Fast Food Restaurant"	"Alfalfa Sprouts"	"Alfalfa Sprouts"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	3	0	0
2013	"December"	"Virginia"	"Restaurant"	"Tuna Steak"	"Tuna Steak"	"Histamine"	"Unkown"	"Confirmed"	3	0	0
2013	"December"	"Virginia"	"Catering Service"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	30	2	0
2013	"December"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	7	0	0
2013	"December"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	9	0	0
2013	"December"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	8	0	0
2013	"December"	"Wisconsin"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	1	0
2014	"January"	"Alabama"	"Private Home/Residence; Catering Service; Prison/Jail; Religious Facility"	"Unkown"	"NA"	"Bacterium; Bacillus unknown"	"Unkown"	"Suspected"	175	0	0
2014	"January"	"Alaska"	"Restaurant"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Suspected"	17	0	0
2014	"January"	"Arizona"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	4	0	0
2014	"January"	"Arizona"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Suspected"	3	0	0
2014	"January"	"Arizona"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Suspected"	2	0	0
2014	"January"	"Arizona"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"January"	"California"	"Catering Service"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	14	0	0
2014	"January"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2014	"January"	"California"	"Restaurant"	"Chicken, Buffalo Wings"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
2014	"January"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"January"	"California"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"January"	"California"	"Restaurant"	"Unkown"	"NA"	"Bacterium"	"Unkown"	"Suspected"	2	0	0
2014	"January"	"California"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	4	1	0
2014	"January"	"Colorado"	"Restaurant"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Confirmed"	46	0	0
2014	"January"	"Colorado"	"Restaurant"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Confirmed"	46	0	0
2014	"January"	"Connecticut"	"Grocery Store"	"Pizza"	"NA"	"Norovirus genogroup I"	"GI_3B"	"Confirmed"	16	0	0
2014	"January"	"Florida"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
2014	"January"	"Florida"	"Private Home/Residence"	"Sandwich, Speciality"	"NA"	"Norovirus genogroup II"	"GII_4 Sydney (2012)"	"Confirmed"	37	2	0
2014	"January"	"Florida"	"Restaurant"	"Salads"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	4	0	0
2014	"January"	"Florida"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2014	"January"	"Florida"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	12	0	0
2014	"January"	"Georgia"	"Catering Service"	"Unkown"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	225	0	0
2014	"January"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
2014	"January"	"Indiana"	"Restaurant"	"Unkown"	"NA"	"Staphylococcus unknown"	"Unkown"	"Suspected"	4	0	0
2014	"January"	"Louisiana"	"Private Home/Residence"	"Oysters, Raw"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	6	0	0
2014	"January"	"Maine"	"Unkown"	"Milk, Unpasteurized"	"Milk, Unpasteurized"	"Cryptosporidium parvum"	"IIaA15G2R1"	"Confirmed"	4	0	0
2014	"January"	"Maryland"	"Catering Service"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_2"	"Confirmed"	19	0	0
2014	"January"	"Massachusetts"	"Private Home/Residence"	"Chicken, Casserole"	"Chicken"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	20	0	0
2014	"January"	"Massachusetts"	"Unkown"	"Unkown"	"NA"	"Salmonella enterica"	"Dublin"	"Confirmed"	2	1	0
2014	"January"	"Michigan"	"Restaurant; Catering Service; Religious Facility"	"Unkown"	"NA"	"Norovirus genogroup I"	"GI_3"	"Confirmed"	62	0	0
2014	"January"	"Michigan"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"January"	"Minnesota"	"Restaurant; Catering Service"	"Chocolate Covered Strawberries"	"NA"	"Norovirus genogroup II"	"Unkown"	"Suspected"	8	1	0
2014	"January"	"Minnesota"	"Restaurant"	"Sandwich, Ham"	"Bread; Ham"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	14	0	0
2014	"January"	"Minnesota"	"Restaurant"	"Sushi, Various Types"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	8	0	0
2014	"January"	"Minnesota"	"Restaurant"	"Rolls"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	36	2	0
2014	"January"	"Multistate"	"Private Home/Residence"	"Ground Beef"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	4	0	0
2014	"January"	"Multistate"	"Private Home/Residence"	"Chia Seed Powder"	"NA"	"Salmonella enterica; Salmonella enterica; Salmonella enterica"	"Newport; Hartford; Oranienburg"	"Confirmed"	31	5	0
2014	"January"	"Multistate"	"Private Home/Residence"	"Nut Butter (Almond And Peanut)"	"NA"	"Salmonella enterica"	"Braenderup"	"Confirmed"	6	1	0
2014	"January"	"Nebraska"	"Nursing Home/Assisted Living Facility"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	19	0	0
2014	"January"	"New York"	"Restaurant"	"Chicken Nachos"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2014	"January"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"GI_6"	"Confirmed"	8	0	0
2014	"January"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"January"	"Ohio"	"School/College/University"	"Unkown"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	8	3	0
2014	"January"	"Oregon"	"Restaurant"	"Oysters"	"Oysters"	"Campylobacter coli"	"Unkown"	"Confirmed"	5	3	0
2014	"January"	"Pennsylvania"	"Unkown"	"Raw Milk"	"NA"	"Campylobacter unknown"	"Unkown"	"Confirmed"	2	0	0
2014	"January"	"Tennessee"	"Fast Food Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unknown"	"Confirmed"	17	0	0
2014	"January"	"Texas"	"Restaurant"	"Chicken"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"January"	"Virginia"	"Grocery Store"	"Submarine Sandwich"	"NA"	"Norovirus genogroup I"	"GI_3B"	"Confirmed"	34	0	0
2014	"January"	"Virginia"	"Catering Service"	"Unkown"	"NA"	"Norovirus genogroup I"	"GI_3B"	"Confirmed"	19	0	0
2014	"January"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	3	0	0
2014	"January"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	3	0	0
2014	"January"	"Washington"	"Fast Food Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	4	0	0
2014	"January"	"Wisconsin"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_3 "	"Confirmed"	8	0	0
2014	"January"	"Wisconsin"	"Fast Food Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"GI_3B"	"Confirmed"	34	0	0
2014	"February"	"Alaska"	"Restaurant"	"Goat"	"Goat"	"Salmonella enterica"	"Stanley"	"Confirmed"	3	0	0
2014	"February"	"Arizona"	"Banquet Facility"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	8	0	0
2014	"February"	"Arizona"	"Fast Food Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Agona"	"Confirmed"	9	2	0
2014	"February"	"California"	"Catering Service"	"Beans, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
2014	"February"	"California"	"Restaurant"	"Lettuce Based Salads"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	24	2	1
2014	"February"	"California"	"School/College/University"	"Rice, Unspecified (Source Unknown)"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
2014	"February"	"California"	"Restaurant"	"Unkown"	"NA"	"Shigella sonnei"	"Unkown"	"Confirmed"	8	0	0
2014	"February"	"California"	"Restaurant; Private Home/Residence"	"Tuna Filets (Albacore And Ahi Tuna)"	"Tuna"	"Scombroid toxin"	"Unkown"	"Confirmed"	6	0	0
2014	"February"	"California"	"Fast Food Restaurant"	"Tacos"	"NA"	"Unkown"	"Unkown"	"Pending"	11	0	0
2014	"February"	"California"	"Fast Food Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2014	"February"	"California"	"Restaurant"	"Cherry Tomato"	"Cherry Tomato"	"Unkown"	"Unkown"	"Pending"	13	0	0
2014	"February"	"Colorado"	"Catering Service"	"Unkown"	"NA"	"Chemical or toxin"	"Unkown"	"Suspected"	3	0	0
2014	"February"	"Connecticut"	"Private Home/Residence; Grocery Store"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_7"	"Confirmed"	8	0	0
2014	"February"	"Connecticut"	"Fast Food Restaurant"	"Pork"	"Pork"	"Salmonella enterica"	"Infantis"	"Confirmed"	10	5	0
2014	"February"	"Florida"	"Private Home/Residence"	"Fish, Seabass"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	3	0	0
2014	"February"	"Georgia"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	12	0	0
2014	"February"	"Illinois"	"Unkown"	"Unkown"	"NA"	"Chemical or toxin"	"Unkown"	"Confirmed"	4	3	0
2014	"February"	"Illinois"	"Banquet Facility"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	6	0	0
2014	"February"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2014	"February"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	2	0	0
2014	"February"	"Iowa"	"Restaurant"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Confirmed"	8	0	0
2014	"February"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2014	"February"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
2014	"February"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"February"	"Michigan"	"Unkown"	"Tortilla, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2014	"February"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup IV; Norovirus genogroup II"	"GII_3 "	"Confirmed"	13	1	0
2014	"February"	"Minnesota"	"Fast Food Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	7	0	0
2014	"February"	"New Jersey"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	6	4	0
2014	"February"	"New Mexico"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	15	0	0
2014	"February"	"North Carolina"	"Nursing Home/Assisted Living Facility"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
2014	"February"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_7"	"Confirmed"	6	0	0
2014	"February"	"Ohio"	"Restaurant"	"Chicken"	"NA"	"Salmonella enterica"	"Oranienburg"	"Suspected"	4	0	0
2014	"February"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"February"	"Ohio"	"Fast Food Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"GI_6"	"Confirmed"	2	0	0
2014	"February"	"Ohio"	"Private Home/Residence"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_7"	"Confirmed"	20	0	0
2014	"February"	"Ohio"	"Fast Food Restaurant"	"Burritos"	"NA"	"Norovirus genogroup II"	"GII_4 Sydney (2012)"	"Suspected"	2	0	0
2014	"February"	"Ohio"	"Restaurant"	"Chicken; Lettuce"	"NA"	"Norovirus genogroup II"	"GII_4 Sydney (2012)"	"Confirmed"	3	0	0
2014	"February"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_4 Sydney (2012)"	"Suspected"	2	0	0
2014	"February"	"Oklahoma"	"Unkown"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	63	1	0
2014	"February"	"Pennsylvania"	"Restaurant"	"Meatballs; Sausage; Peppers"	"NA"	"Bacillus cereus"	"Unkown"	"Confirmed"	15	0	0
2014	"February"	"South Carolina"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	22	0	0
2014	"February"	"South Carolina"	"Catering Service"	"Unkown"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	7	2	0
2014	"February"	"Texas"	"Restaurant"	"Chicken; Broccoli; Carrots"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"February"	"Texas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2014	"February"	"Texas"	"Catering Service"	"Chicken Dishes"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	21	1	0
2014	"February"	"Virginia"	"Restaurant"	"Salad, Unspecified"	"Carrots; Cucumber; Peppers, Green; Tomato"	"Norovirus genogroup II"	"Other"	"Confirmed"	44	0	0
2014	"February"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	60	2	0
2014	"February"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	2	0	0
2014	"February"	"Wisconsin"	"Restaurant"	"Unkown"	"NA"	"Shigella sonnei"	"Unkown"	"Confirmed"	6	0	0
2014	"February"	"Wyoming"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2014	"March"	"Alaska"	"Private Home/Residence"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	21	0	0
2014	"March"	"Arizona"	"Catering Service"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Suspected"	30	0	0
2014	"March"	"Arkansas"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	9	1	0
2014	"March"	"California"	"Fast Food Restaurant"	"Sandwich, Unspecified"	"Lettuce"	"Norovirus unknown"	"Unkown"	"Confirmed"	9	0	0
2014	"March"	"California"	"Nursing Home/Assisted Living Facility"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	37	2	0
2014	"March"	"California"	"Restaurant"	"Unkown"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	2	1	0
2014	"March"	"California"	"Restaurant"	"Tacos"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	26	0	0
2014	"March"	"California"	"Catering Service"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	32	0	0
2014	"March"	"California"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	5	1	0
2014	"March"	"Colorado"	"Restaurant"	"Unkown"	"NA"	"Bacterium"	"Unkown"	"Suspected"	3	0	0
2014	"March"	"Connecticut"	"Catering Service"	"Fruit"	"NA"	"Sapovirus genogroup I"	"GI_2"	"Confirmed"	14	0	0
2014	"March"	"Connecticut"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Suspected"	5	0	0
2014	"March"	"Connecticut"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Suspected"	4	0	0
2014	"March"	"Florida"	"Restaurant"	"Steak, Prime Rib"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2014	"March"	"Florida"	"Restaurant"	"Fish, Other"	"NA"	"Unkown"	"Unkown"	"Pending"	8	0	0
2014	"March"	"Florida"	"Catering Service"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Suspected"	15	0	0
2014	"March"	"Florida"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
2014	"March"	"Florida"	"Restaurant"	"Oysters, Raw"	"Oysters"	"Unkown"	"Unkown"	"Pending"	5	0	0
2014	"March"	"Florida"	"Private Home/Residence"	"Dairy"	"Queso Fresco, Unpasteurized; Milk, Unpasteurized"	"Campylobacter unknown"	"Unkown"	"Suspected"	2	0	0
2014	"March"	"Georgia"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2014	"March"	"Georgia"	"School/College/University"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	94	0	0
2014	"March"	"Georgia"	"Private Home/Residence"	"Fish, Amberjack"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	14	0	0
2014	"March"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	6	0	0
2014	"March"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Unkown"	"Confirmed"	3	0	0
2014	"March"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	8	0	0
2014	"March"	"Illinois"	"Catering Service"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	4	0	0
2014	"March"	"Illinois"	"Unkown"	"Unkown"	"NA"	"Norovirus genogroup I; Salmonella enterica"	"Enteritidis"	"Suspected"	10	0	0
2014	"March"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	6	0	0
2014	"March"	"Indiana"	"Unknown"	"Candy, Fruit-Flavored Chewy"	"NA"	"Chemical or toxin"	"Unkown"	"Confirmed"	2	0	0
2014	"March"	"Iowa"	"Private Home/Residence"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Confirmed"	23	0	0
2014	"March"	"Iowa"	"Restaurant"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Confirmed"	5	0	0
2014	"March"	"Iowa"	"Restaurant"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Suspected"	3	0	0
2014	"March"	"Kansas"	"School/College/University"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Suspected"	64	1	0
2014	"March"	"Kansas"	"Restaurant"	"Beef, Brisket; Ribs, Unspecified; Smoked Sausage; Chicken"	"Beef, Brisket"	"Clostridium perfringens"	"Unkown"	"Confirmed"	5	0	0
2014	"March"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
2014	"March"	"Maryland"	"Fast Food Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"March"	"Massachusetts"	"Private Home/Residence; School/College/University"	"Leaf Lettuce, Unspecified"	"Leafy Green"	"Salmonella"	"Unkown"	"Confirmed"	11	2	0
2014	"March"	"Michigan"	"Restaurant"	"Guacamole; Sour Cream"	"NA"	"Norovirus genogroup II"	"GII_4 Sydney (2012)"	"Confirmed"	135	6	0
2014	"March"	"Michigan"	"Restaurant"	"Sauces, Unspecified"	"NA"	"Norovirus genogroup I"	"GI_3"	"Confirmed"	294	0	0
2014	"March"	"Michigan"	"Unknown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"March"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"March"	"Michigan"	"Restaurant"	"Sushi, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	2	1	0
2014	"March"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
2014	"March"	"Michigan"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
2014	"March"	"Michigan"	"Private Home/Residence"	"Raw Milk"	"Milk, Unpasteurized"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	2	0	0
2014	"March"	"Minnesota"	"Banquet Facility"	"Pulled Pork"	"Pork"	"Clostridium perfringens"	"Unkown"	"Suspected"	25	0	0
2014	"March"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_13"	"Suspected"	9	1	0
2014	"March"	"Minnesota"	"Fast Food Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	32	2	0
2014	"March"	"Minnesota"	"Restaurant"	"Cranberry Cole Slaw"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	12	1	0
2014	"March"	"Minnesota"	"Restaurant"	"Salad; Bread Sticks"	"NA"	"Norovirus genogroup II"	"GII_4 Sydney (2012)"	"Confirmed"	12	0	0
2014	"March"	"Minnesota"	"Unkown"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_3 "	"Suspected"	14	0	0
2014	"March"	"Minnesota"	"Restaurant; Catering Service"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	23	0	0
2014	"March"	"Minnesota"	"Fast Food Restaurant; Private Home/Residence"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	9	0	0
2014	"March"	"Minnesota"	"Fast Food Restaurant"	"Caesar Salad"	"NA"	"Norovirus genogroup II"	"GII_4 Sydney (2012)"	"Confirmed"	8	0	0
2014	"March"	"Minnesota"	"Restaurant; Banquet Facility"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Suspected"	22	0	0
2014	"March"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	3	0	0
2014	"March"	"Missouri"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	22	0	0
2014	"March"	"Montana"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	12	0	0
2014	"March"	"Nebraska"	"Private Home/Residence; Grocery Store; School/College/University; Unknown"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	21	0	0
2014	"March"	"Nevada"	"Private Home/Residence"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	25	0	0
2014	"March"	"New Jersey"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	14	0	0
2014	"March"	"New Jersey"	"Restaurant"	"Mangu"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	5	4	0
2014	"March"	"New Jersey"	"Restaurant"	"Fish, Tuna"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	2	0	0
2014	"March"	"New York"	"Banquet Facility"	"Fruit Salad"	"NA"	"Norovirus genogroup II"	"Unkown"	"Confirmed"	16	0	0
2014	"March"	"New York"	"Restaurant"	"Kare Kare"	"Beef"	"Clostridium perfringens"	"Unkown"	"Suspected"	6	0	0
2014	"March"	"New York"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II; Norovirus genogroup I"	"Unkown"	"Confirmed"	6	0	0
2014	"March"	"New York"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unkown"	"Suspected"	24	1	0
2014	"March"	"New York"	"Restaurant"	"Chicken Taco Salad"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2014	"March"	"Ohio"	"Private Home/Residence"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"March"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Suspected"	2	1	0
2014	"March"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II; Norovirus genogroup II"	"GII_7; GII_4 Sydney (2012)"	"Confirmed"	6	0	0
2014	"March"	"Ohio"	"Fast Food Restaurant"	"Hot Dog, Unspecified; Hamburger; Bun; Onions"	"NA"	"Norovirus"	"Unkown"	"Suspected"	8	0	0
2014	"March"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_7"	"Confirmed"	4	0	0
2014	"March"	"Ohio"	"Unknown"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_3 "	"Suspected"	13	0	0
2014	"March"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	8	0	0
2014	"March"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus"	"Unkown"	"Suspected"	7	0	0
2014	"March"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"GII_4 Sydney (2012)"	"Confirmed"	9	0	0
2014	"March"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	20	1	0
2014	"March"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2014	"March"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2014	"March"	"Puerto Rico"	"Private Home/Residence"	"Fish, Unspecified"	"NA"	"Ciguatoxin"	"Unkown"	"Suspected"	3	0	0
2014	"March"	"Rhode Island"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	6	0	0
2014	"March"	"South Carolina"	"Catering Service"	"Unkown"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	70	0	0
2014	"March"	"Tennessee"	"Fast Food Restaurant; Restaurant; Unknown"	"Unkown"	"NA"	"Norovirus genogroup I"	"GI_3B"	"Confirmed"	22	0	0
2014	"March"	"Tennessee"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	9	0	0
